lsl_time,CZ,C3,CPZ3,FC4,FC3,CPZ4,C4,CPZ
38281.365112,-0.048723,-0.024171,0.697776,1.534082,1.546987,0.486048,-0.662357,0.702645
38281.369138,-0.055578,-0.016940,0.800049,1.750401,1.679458,0.497521,-0.745349,0.914114
38281.372611,-0.021762,-0.048881,0.182008,0.786706,1.124326,0.843390,0.273963,0.050465
38281.376408,0.000033,-0.157162,-0.020274,0.612172,1.604293,2.459630,2.206087,1.783940
38281.381836,-0.000835,-0.174175,-0.006094,0.718311,1.835649,2.727653,2.424572,1.812783
38281.384590,0.039442,-0.066466,-0.218651,-0.188920,0.149703,0.971987,1.875067,2.350388
38281.388600,0.042031,-0.074197,-0.242120,-0.181497,0.224696,1.173288,2.205704,2.663393
38281.392603,0.043324,0.016968,-0.085161,-0.143078,-0.214935,0.035484,-0.155486,0.344234
38281.396345,0.123919,0.183287,0.200954,0.222381,0.155799,-0.004063,0.058396,-0.325148
38281.401337,0.136673,0.196947,0.202696,0.226865,0.124792,-0.059971,-0.001268,-0.410663
38281.405415,0.094016,0.201752,0.326058,0.445426,0.591410,0.802998,0.907774,1.193024
38281.409640,0.212356,0.543626,0.929083,1.350783,1.973946,2.524946,2.633798,2.695024
38281.412004,0.236361,0.600023,1.026235,1.494188,2.201636,2.824011,3.012619,3.014887
38281.416631,0.269469,0.720306,1.222697,1.428150,1.575504,1.323191,0.748557,0.425801
38281.420652,0.300426,0.804803,1.372226,1.618626,1.828374,1.574407,0.944518,0.639803
38281.424659,0.172495,0.445410,0.664268,0.589050,0.307202,-0.144904,-0.498298,0.042539
38281.429163,0.333985,0.828960,0.871816,0.409328,-0.032266,-0.065076,0.740824,2.660041
38281.432653,0.374069,0.932642,1.000489,0.490278,-0.015694,-0.094199,0.702425,2.844651
38281.436165,0.201963,0.402816,0.291488,-0.140595,-0.189222,0.563082,1.637398,1.424170
38281.440680,0.381944,0.621100,0.091281,-0.234269,0.698880,2.076850,1.916304,0.240858
38281.444435,0.428075,0.707144,0.121167,-0.262482,0.725067,2.338143,2.195431,0.417283
38281.449461,0.222342,0.281820,-0.038438,0.078784,0.857854,1.109139,0.077164,-0.458398
38281.453012,0.394146,0.302035,-0.202079,0.864273,1.920339,0.627478,-0.244879,2.203779
38281.456222,0.442597,0.347651,-0.215394,0.934010,2.129357,0.773400,-0.250245,2.331415
38281.461184,0.228927,0.083929,-0.074958,0.723780,0.763754,-0.246089,0.715061,1.983920
38281.465204,0.215195,0.025259,0.073869,0.906090,0.312106,-0.163071,1.384477,1.103756
38281.469223,0.372760,-0.060944,0.542432,1.368532,-0.243963,1.183051,2.209141,-0.073420
38281.473281,0.420626,-0.064741,0.589731,1.543629,-0.229690,1.245843,2.505060,-0.067996
38281.477277,0.200862,-0.086056,0.485097,0.477344,0.006442,1.237935,0.259257,0.181562
38281.481092,0.321165,-0.083673,1.186073,0.115266,0.787225,1.795714,-0.082520,3.028265
38281.485110,0.362356,-0.095827,1.317807,0.173636,0.839723,2.057076,-0.083217,3.347605
38281.488217,0.160610,-0.041399,0.651240,-0.198328,0.954881,0.328659,0.573822,1.223506
38281.493225,0.237875,0.092714,0.989131,-0.171708,1.959172,-0.483929,4.614991,-0.294091
38281.497265,0.269572,0.097754,1.133109,-0.226656,2.238137,-0.532612,4.888896,-0.224181
38281.500404,0.110663,0.130389,0.375561,0.167711,0.732418,0.084782,2.547765,0.054515
38281.504991,0.149750,0.428350,0.248906,1.052503,0.239976,1.830590,0.581892,2.583714
38281.509398,0.170291,0.471550,0.302127,1.148063,0.321774,1.992782,0.774750,2.836546
38281.512824,0.091894,0.626289,-0.083128,1.573868,-0.170693,1.967103,0.553543,1.558088
