lsl_time,CZ,C3,CPZ3,FC4,FC3,CPZ4,C4,CPZ
39572.873168,0.106419,0.693575,-0.149074,1.786978,-0.449114,2.510971,0.384717,1.779267
39572.878207,0.031369,0.410286,-0.099550,0.818167,0.169398,0.450202,1.130213,-0.106006
39572.880898,0.017195,0.820310,0.005495,0.830956,1.432561,-0.555967,2.486001,0.569887
39572.885257,0.021149,0.917446,-0.002132,0.968612,1.563562,-0.579937,2.871323,0.473328
39572.889201,-0.012460,0.453747,0.135157,0.108992,1.254579,0.124811,0.497512,1.571470
39572.893186,-0.043425,0.730772,0.632331,-0.250331,1.658814,1.541158,-0.364601,1.996956
39572.896439,-0.047092,0.827677,0.690128,-0.262182,1.909587,1.659762,-0.343917,2.355020
39572.901227,-0.051347,0.541628,1.118196,0.046886,0.197295,2.242664,1.338388,-0.334452
39572.904373,-0.057181,0.616355,1.240629,0.025529,0.266617,2.507364,1.411986,-0.351968
39572.909189,-0.039948,0.206933,0.697506,0.314381,-0.144511,0.666790,1.418461,0.630494
39572.912466,-0.041304,0.143358,0.679615,0.564354,-0.202660,0.052455,1.240835,3.055009
39572.917181,-0.066547,0.074532,0.910851,1.592328,0.723943,-0.111159,0.514021,4.862234
39572.921212,-0.075206,0.089430,1.035160,1.761100,0.759091,-0.122941,0.650603,5.637866
39572.925254,-0.025030,-0.014347,0.337266,0.885939,0.880988,0.326166,-0.325660,-0.030512
39572.929191,-0.023266,-0.123231,0.171994,1.090740,1.832996,2.367383,1.093075,0.338223
39572.933189,-0.028221,-0.131782,0.215592,1.266271,2.095584,2.593884,1.111464,0.363375
39572.938170,0.005513,-0.061659,-0.072402,0.236449,0.690728,1.336202,1.525596,1.194141
39572.942061,0.039447,-0.101863,-0.288985,-0.214658,0.122200,0.851110,1.862465,2.675775
39572.945702,0.042741,-0.118567,-0.322577,-0.209062,0.194814,1.047280,2.196103,3.047473
39572.949687,0.043786,0.030851,-0.077583,-0.113788,-0.100095,-0.263027,-0.003438,0.348396
39572.953715,0.126192,0.197275,0.231930,0.234528,0.152653,0.231479,0.294851,-0.175378
39572.957934,0.139440,0.212817,0.242494,0.242060,0.121331,0.215065,0.295877,-0.200964
39572.961722,0.094016,0.200340,0.317954,0.461969,0.625086,0.736081,0.954479,1.014456
39572.965682,0.213595,0.521210,0.929411,1.327157,1.895148,2.358267,3.057871,2.809606
39572.969124,0.237536,0.578297,1.026431,1.484179,2.082396,2.609665,3.440727,3.181723
39572.974018,0.268787,0.725186,1.194531,1.622603,1.443929,1.165044,0.757573,0.201293
39572.977769,0.299700,0.804775,1.343853,1.826820,1.657331,1.379277,0.944297,0.315303
39572.981557,0.171547,0.464567,0.648536,0.613879,0.353971,-0.049012,-0.274645,-0.050512
39572.985794,0.336967,0.793774,0.870698,0.430754,-0.069088,-0.278592,0.962530,2.260715
39572.989887,0.376814,0.890517,0.989202,0.511214,-0.071934,-0.326685,0.988355,2.440196
39572.993693,0.380262,0.701612,0.351754,-0.237840,0.192827,1.515915,2.487955,1.935504
39572.997658,0.425556,0.790851,0.416087,-0.259464,0.175738,1.634679,2.782492,2.278896
39573.001848,0.224963,0.327567,0.006215,-0.145385,0.607074,1.444994,0.909271,-0.317387
39573.005920,0.402273,0.413342,-0.179969,0.375181,1.932887,1.695648,-0.266851,0.650163
39573.009865,0.450510,0.472501,-0.205389,0.386919,2.136875,1.993591,-0.250141,0.668661
39573.013439,0.222196,0.138649,-0.069471,0.565123,1.187830,0.054885,-0.062006,1.405626
