lsl_time,CZ,C3,CPZ3,FC4,FC3,CPZ4,C4,CPZ
39726.011347,0.235636,0.597061,1.084880,1.561951,2.335422,2.731576,2.707620,3.195625
39726.014795,0.271660,0.690042,1.164957,1.499404,1.495252,1.196951,1.253947,0.005041
39726.018042,0.302768,0.769557,1.314258,1.707984,1.705096,1.415127,1.626753,0.123699
39726.023157,0.168767,0.462193,0.648554,0.647306,0.337656,0.121692,-0.246248,0.052074
39726.027147,0.183290,0.458041,0.603629,0.363215,0.016735,-0.037165,-0.027995,1.890509
39726.030964,0.357924,0.772552,0.632748,-0.058858,-0.420039,0.600984,2.212276,5.524455
39726.035094,0.399585,0.875055,0.731850,-0.028622,-0.472864,0.601180,2.389751,6.207695
39726.038840,0.383361,0.628849,0.142752,-0.156806,0.724771,1.978130,1.866253,0.319471
39726.042877,0.428623,0.715389,0.175698,-0.168202,0.750908,2.208037,2.137567,0.495105
39726.046581,0.403953,0.420669,-0.134172,0.359130,1.967887,1.570787,0.186236,0.720739
39726.049908,0.453698,0.481913,-0.144753,0.367303,2.186785,1.831849,0.232862,0.733449
39726.054780,0.233182,0.143518,-0.082822,0.542455,1.067325,0.106707,0.107022,1.653341
39726.058962,0.399050,0.062678,0.046381,1.539406,0.930839,-0.288732,3.376833,3.333658
39726.062164,0.447590,0.079741,0.039469,1.724473,1.110806,-0.289264,3.511819,3.634880
39726.067345,0.210416,-0.032532,0.219957,0.781784,-0.130209,0.384860,2.888710,-0.109907
39726.071241,0.361303,-0.118022,0.767576,1.032203,-0.090132,2.170067,1.009655,0.241087
39726.075217,0.407295,-0.130781,0.845982,1.193143,-0.119819,2.369840,1.246582,0.173426
39726.079347,0.187626,-0.051649,0.593581,0.220820,0.129883,1.158772,-0.080345,1.179012
39726.082955,0.289952,-0.076605,1.128299,-0.172340,1.577249,0.975831,0.659524,2.725220
39726.086239,0.326695,-0.086489,1.266605,-0.175080,1.708481,1.163652,0.675802,3.175205
39726.091225,0.234309,0.077404,1.016292,-0.084986,1.914037,-0.410224,2.308561,0.217369
39726.095456,0.265010,0.079525,1.160035,-0.113668,2.122779,-0.468661,2.578203,0.321090
39726.097874,0.109860,0.130408,0.400507,0.157327,0.726821,0.114714,0.995988,0.300514
39726.102418,0.148274,0.427952,0.295462,1.126063,0.211275,1.896985,0.396816,2.938729
39726.107455,0.168826,0.471479,0.349129,1.223799,0.287522,2.066349,0.496395,3.164193
39726.111210,0.061695,0.338523,0.011653,0.926991,-0.159638,1.297022,-0.215845,1.271573
39726.114683,0.067014,0.732256,-0.125347,1.357386,0.184571,1.245500,1.586606,0.036244
39726.117999,0.077238,0.814828,-0.134703,1.535884,0.183030,1.472221,1.691455,0.165831
39726.122370,0.019580,0.807751,-0.104754,0.810859,1.512687,-0.386649,2.219437,0.813379
39726.126791,0.023542,0.904798,-0.127128,0.941547,1.636869,-0.424074,2.551273,0.775395
39726.130748,-0.008231,0.453032,0.124470,0.079951,1.258722,0.180343,0.453571,1.694208
39726.134520,-0.044803,0.709562,0.638539,-0.305372,1.576764,1.630827,0.036782,1.785475
39726.138084,-0.048050,0.803664,0.696430,-0.330776,1.823013,1.748691,0.064811,2.079122
39726.142502,-0.028582,0.346539,0.517172,-0.178414,0.349225,1.190342,0.306775,-0.291557
39726.146228,-0.070291,0.410264,1.174133,0.354862,-0.234892,1.464086,2.809506,0.579432
39726.151319,-0.078274,0.468649,1.317793,0.358881,-0.234202,1.689294,3.069244,0.563660
39726.154871,-0.042814,0.141948,0.622685,0.583407,-0.219352,0.225183,1.455523,1.469998
39726.158256,-0.064782,0.058824,0.939375,1.427378,0.787770,-0.344629,0.433700,2.510533
39726.163596,-0.073092,0.074167,1.070776,1.596971,0.840774,-0.419803,0.568819,2.940801
39726.166607,-0.021508,-0.045014,0.351074,0.889345,0.865873,0.374793,-0.013796,-0.113256
39726.170730,-0.019499,-0.100534,0.181179,1.033327,1.958671,2.241036,1.209319,0.296272
39726.174622,-0.022475,-0.111643,0.224964,1.196138,2.206368,2.440190,1.275372,0.314954
39726.178643,0.002040,-0.082513,-0.029672,0.207187,0.768665,1.479373,1.754753,1.147452
39726.182281,0.040798,-0.050290,-0.259220,-0.018904,0.096189,0.920367,1.769861,5.147655
39726.187242,0.043726,-0.058333,-0.283436,-0.001129,0.172513,1.093905,2.079349,5.993635
39726.191303,0.045375,0.016066,-0.051902,-0.136921,-0.246864,0.007124,0.214119,0.637385
39726.195280,0.123463,0.193246,0.218843,0.119848,0.183329,0.034008,0.220522,-0.073822
39726.199317,0.136304,0.209635,0.225863,0.104583,0.172567,-0.024970,0.184136,-0.052427
39726.203335,0.094016,0.200196,0.325809,0.454120,0.613125,0.739933,1.881163,0.980998
39726.207302,0.212131,0.530428,0.930218,1.331239,1.850019,2.117652,3.892357,3.164610
39726.211104,0.236192,0.587968,1.032123,1.472069,2.046710,2.388096,4.529546,3.586594
39726.215097,0.142897,0.364281,0.630104,0.813734,1.022079,1.064185,0.852688,0.455500
39726.218485,0.296011,0.753796,1.168049,1.314236,0.875361,0.219161,0.000715,-0.407260
39726.223004,0.330721,0.840558,1.326920,1.507026,1.030180,0.327245,-0.000004,-0.526123
39726.227084,0.181418,0.429272,0.573110,0.362528,-0.093440,-0.263859,0.159255,0.853974
39726.231012,0.351283,0.735738,0.616618,0.017353,-0.411493,0.685698,2.316755,3.150027
39726.235040,0.393622,0.829458,0.710565,0.041422,-0.477623,0.711985,2.495712,3.503710
39726.239041,0.210677,0.396838,0.139030,-0.238414,0.165823,1.079821,1.305551,0.771488
39726.243035,0.392601,0.521223,-0.039117,-0.012154,1.523945,2.113295,0.828598,-0.074736
39726.247021,0.440442,0.591712,-0.035718,-0.021044,1.645201,2.400003,1.036670,-0.047412
39726.251021,0.222485,0.206258,-0.065396,0.317964,1.179887,0.681933,0.045747,0.605151
39726.254570,0.392116,0.187243,-0.062925,1.206479,1.591295,-0.336444,0.573182,2.849108
39726.258563,0.440216,0.217712,-0.078656,1.326813,1.832881,-0.326467,0.517703,3.117435
39726.262580,0.221657,0.020154,0.080887,0.805743,0.321108,-0.199171,1.481409,1.059522
39726.266564,0.373594,-0.041841,0.552435,1.404796,-0.124951,1.327391,2.458884,0.037167
39726.270570,0.419194,-0.043480,0.598689,1.598161,-0.125531,1.412319,2.862637,0.095802
39726.273829,0.198716,-0.069840,0.514441,0.490598,-0.077094,1.104188,0.158679,0.446205
39726.278563,0.311823,-0.098171,1.127994,0.119196,0.701757,1.865381,-0.072761,2.718717
39726.282861,0.351920,-0.114831,1.250304,0.174199,0.729012,2.148518,-0.112737,3.011238
39726.286829,0.261714,-0.006670,1.191628,-0.230485,1.759741,0.000805,1.712372,1.068649
39726.290759,0.295604,-0.009594,1.346883,-0.265576,1.972267,0.075556,1.839568,1.350040
39726.294709,0.128216,0.076604,0.512437,0.022157,1.072920,-0.188575,1.726705,0.067278
39726.298920,0.178798,0.309286,0.547085,0.614155,0.893196,0.867410,1.219437,1.412590
39726.302595,0.203032,0.338629,0.635653,0.654855,1.054865,0.882668,1.496969,1.470750
39726.305764,0.076861,0.265698,0.094138,0.702117,0.050743,1.148829,-0.191030,4.049039
39726.310467,0.090933,0.640022,-0.102803,1.551050,-0.249679,2.331495,0.488593,3.335801
39726.314693,0.104501,0.708357,-0.097412,1.760065,-0.325678,2.667296,0.482665,3.984957
39726.318429,0.027112,0.421863,-0.069345,0.744359,0.248551,0.480858,1.420421,-0.301193
39726.323408,0.016466,0.793898,-0.057547,0.811285,1.489079,-0.157742,2.837254,0.794844
39726.327068,0.020114,0.896300,-0.072345,0.941653,1.621428,-0.152576,3.255298,0.750400
39726.331596,-0.003495,0.471798,0.146687,0.061571,1.032154,0.055915,0.465594,1.739367
39726.334167,-0.037682,0.710105,0.616737,-0.335099,1.665187,1.405307,-0.364415,1.852747
39726.338442,-0.041289,0.801159,0.674708,-0.368997,1.913315,1.524804,-0.395351,2.167942
39726.343042,-0.068814,0.527137,1.091535,0.019956,0.289827,2.261739,2.890124,-0.413862
39726.346471,-0.076247,0.598793,1.210831,-0.006803,0.368497,2.532683,3.060882,-0.395171
39726.351398,-0.035371,0.207340,0.730287,0.320661,-0.165972,0.662873,1.566390,0.588697
39726.354665,-0.070557,0.182477,1.117756,1.196101,0.248528,-0.274505,1.610950,3.348482
39726.358671,-0.078460,0.213629,1.274825,1.328714,0.240450,-0.269590,1.902041,3.741320
39726.362438,-0.030930,0.011827,0.471479,0.847168,0.605063,-0.197319,-0.260989,1.078250
39726.366578,-0.039284,-0.067141,0.450455,1.417549,1.812189,1.309474,-0.160315,0.322748
39726.370461,-0.046105,-0.073194,0.526814,1.627961,2.024859,1.371652,-0.285654,0.385734
39726.375414,-0.006355,-0.053779,0.072424,0.512495,1.044138,1.214071,0.925432,0.242692
39726.378942,0.018939,-0.125212,-0.122654,0.172552,0.851734,1.867621,2.745087,2.975395
39726.382950,0.018988,-0.137165,-0.128231,0.224721,1.004779,2.132351,3.116438,3.275459
39726.386960,0.029471,-0.014861,-0.098532,-0.109470,0.003222,0.349830,0.736979,1.363969
39726.390987,0.095847,0.094802,-0.048472,-0.063199,-0.141976,-0.193788,-0.745573,-0.211858
39726.395007,0.105869,0.101590,-0.066987,-0.090132,-0.155604,-0.227628,-0.782043,-0.128332
39726.398991,0.077386,0.131013,0.179574,0.205744,0.180947,0.292036,0.278020,0.314691
39726.402623,0.183449,0.431668,0.700771,1.016670,1.359562,1.829641,2.199543,2.888906
39726.406738,0.203756,0.474849,0.770549,1.112803,1.493621,1.990192,2.420155,3.142246
39726.410621,0.241444,0.662662,1.088958,1.582115,1.703381,2.098027,1.797071,1.722132
