lsl_time,CZ,C3,CPZ3,FC4,FC3,CPZ4,C4,CPZ
38761.090027,253.266159,62.131500,76.279419,371.748077,117.858459,107.511246,75.352898,97.982910
38761.094027,232.957321,53.152328,66.748184,345.968231,106.063492,96.252998,65.122429,86.764824
38761.098027,227.233795,50.393940,63.878403,338.771454,102.595497,92.829155,61.960888,83.405579
38761.102027,231.258652,54.549721,67.832588,341.348846,106.336235,96.455444,66.383316,87.611366
38761.106027,232.627151,58.110214,71.030289,340.121002,108.890869,99.090897,70.098450,90.844818
38761.110027,224.110580,54.740349,67.360718,328.985870,104.184303,94.752510,66.267342,86.489449
38761.114027,211.931473,47.797440,60.276203,315.102966,96.179062,87.164650,58.616203,78.478355
38761.118027,206.871735,45.537548,57.867519,308.636322,93.207390,84.424095,56.091209,75.675247
38761.122027,209.514664,49.661926,61.661201,308.955658,96.472343,87.764206,60.437805,79.606644
38761.126027,209.436615,52.829266,64.389099,305.645813,98.307991,89.714035,63.659233,82.233124
38761.130027,199.930313,48.946148,60.184303,293.324707,92.962959,84.626968,59.243568,77.245644
38761.134027,187.793793,41.934330,53.040722,279.674500,84.930916,76.891518,51.529121,69.171097
38761.138027,183.987198,40.265041,51.256752,274.918671,82.725273,74.879593,49.676846,67.092506
38761.142027,188.331436,45.150017,55.861633,277.471222,86.999306,79.284401,54.911072,71.988647
38761.146027,188.567429,48.415546,58.696606,274.528564,88.996651,81.507454,58.282322,74.779320
38761.150027,174.844818,43.198990,52.958157,256.166534,81.513382,74.451859,52.281464,67.917702
38761.154027,151.624435,33.189827,42.246017,226.443542,68.174278,61.718170,40.890293,55.302803
38761.158027,138.100037,29.089973,37.519520,207.527237,61.448143,55.387691,36.000877,49.392990
38761.162027,166.697693,40.002251,49.519119,245.673676,77.063911,69.996994,48.484989,63.710220
38761.166027,267.434998,68.087914,82.775169,389.837372,125.870132,114.869682,81.921768,105.508904
38761.170027,384.115753,95.282394,116.655907,561.501282,179.173645,163.243134,115.128426,149.441483
38761.229711,404.861511,92.188812,115.883827,600.907288,184.153137,166.996002,112.855301,150.635971
38761.233711,607.424255,136.485046,172.215439,902.533081,275.068573,249.169647,167.495071,224.478119
38761.237711,697.936523,156.281693,197.422333,1037.668091,315.755554,285.976746,191.880905,257.469391
38761.158522,91.540939,25.185923,30.018415,131.869080,44.223152,40.729332,29.970030,37.729538
38761.162522,268.718109,65.009117,80.304390,395.706146,124.531067,113.528000,78.839226,103.211342
38761.166522,336.557861,79.119980,98.552155,497.610352,154.559875,140.594193,96.381523,127.320915
38761.170522,332.231628,76.919205,96.202988,491.722443,151.765991,137.857162,93.930557,124.675430
38761.174522,303.479156,70.396851,87.937691,448.544525,138.644501,125.896805,85.958946,113.985939
38761.178522,278.680939,65.837601,81.777809,411.057465,128.105148,116.418358,80.183327,105.664284
38761.182522,273.400574,65.377884,80.945419,403.274841,126.312294,114.798279,79.461746,104.311584
38761.186522,284.310852,67.391724,83.679726,420.058350,131.056747,118.913818,81.963814,107.957115
38761.190522,290.700531,67.722404,84.512772,429.921539,133.201294,120.633263,82.540741,109.376877
38761.194522,278.533142,64.439606,80.560638,411.745239,127.262009,115.225304,78.633156,104.425339
38761.198522,259.007721,60.525623,75.448303,382.552063,118.735710,107.671654,73.780334,97.623680
38761.202522,254.086456,60.200508,74.769196,375.253967,117.090889,106.345146,73.251144,96.471741
38761.206522,266.262177,63.122734,78.390915,393.362640,122.747383,111.521828,76.823311,101.137787
38761.210522,273.879272,64.185196,79.944717,404.665955,125.702950,114.167786,78.301376,103.423187
38761.214522,260.159515,60.277889,75.295113,384.477325,118.899818,107.926102,73.696274,97.667892
38761.218522,235.405670,54.554672,68.138062,348.136780,107.644577,97.679855,66.692406,88.376343
38761.222522,222.186096,52.300232,65.037659,328.606873,102.214264,92.859909,63.784973,84.087379
38761.226522,229.661224,55.209595,68.226677,338.793488,106.363747,96.852654,67.150742,87.890053
38761.230522,260.470520,63.310692,77.951675,382.824768,120.912476,110.204910,76.887558,100.265137
38761.234522,329.297455,78.780464,97.436470,484.301331,151.969055,138.256256,95.854774,125.684464
38761.238522,402.965607,90.533669,114.150116,598.052429,182.413727,165.183838,111.213356,148.861404
38761.221534,43.627468,9.500077,12.144873,66.025826,19.790594,17.677101,11.587342,15.829233
38761.225534,226.959854,52.523315,65.710983,336.654510,103.928162,94.077148,63.976292,85.098267
38761.229534,286.140411,66.276337,82.843788,423.466003,130.878586,118.648880,80.815483,107.367172
38761.233534,273.439453,63.855450,79.571968,403.663818,125.271111,113.772110,77.874840,103.064644
38761.237534,250.566528,59.798115,74.027473,368.996735,115.598724,105.167587,72.740021,95.523376
38761.241534,238.090866,57.479393,70.948921,350.760101,110.368713,100.366570,69.762314,91.296562
38761.245534,233.287155,55.543987,68.857162,344.593109,107.722878,97.769028,67.524696,88.789001
38761.249534,230.098145,53.574329,66.830223,340.384247,105.428223,95.596382,65.404999,86.575470
38761.253534,225.952133,52.410915,65.420532,333.838776,103.311180,93.765099,64.086197,84.869972
38761.257534,221.166992,52.206120,64.838615,326.146057,101.702057,92.427818,63.649448,83.824394
38761.261534,216.854523,51.991665,64.315796,319.742462,100.312828,91.186501,63.178585,82.835693
38761.265534,213.135803,50.905609,63.052006,314.642761,98.497772,89.459175,61.860508,81.232391
38761.269534,208.615494,48.922367,60.893089,308.226166,95.759041,86.838089,59.586613,78.746254
38761.273534,202.521439,46.932812,58.603413,299.170746,92.529861,83.788338,57.201450,75.973495
38761.277534,196.345886,45.873917,57.171638,289.926361,89.961685,81.514595,55.810246,73.979805
38761.281534,192.307327,45.749733,56.762375,283.882782,88.681122,80.633301,55.592266,73.182785
38761.285534,190.346802,45.611904,56.483124,280.827728,87.954300,80.249184,55.501629,72.753914
38761.289534,187.577347,44.390591,55.140648,276.643768,86.212723,78.718910,54.210896,71.246719
38761.293534,181.281235,42.096897,52.565327,267.570953,82.743881,75.447540,51.577198,68.176605
38761.297534,170.499863,39.454475,49.350971,252.066299,77.791367,70.810722,48.304932,63.984184
38761.301534,156.005066,36.916222,45.924057,230.608154,71.791046,65.307625,44.948746,59.205532
38761.305534,146.296219,36.000690,44.281834,215.183228,68.179543,62.129501,43.543922,56.679489
38761.309534,169.815521,42.483116,51.938446,248.358200,79.424179,72.563774,51.339558,66.408112
38761.313534,261.803864,63.154472,77.963715,384.285583,120.942894,110.339493,76.816788,100.439178
38761.317534,368.574799,82.290779,104.008156,547.298584,166.333298,150.940643,101.294640,135.829163
38761.324043,225.328323,52.607601,65.668114,333.712921,103.291466,93.804024,64.097305,84.920021
