lsl_time,CZ,C3,CPZ3,FC4,FC3,CPZ4,C4,CPZ
39438.789070,498.772797,181.486481,209.973312,711.947815,275.449982,233.636414,207.663879,246.559296
39438.793070,533.520264,195.799866,225.950256,759.444214,295.537689,251.096146,223.852463,265.098755
39438.797070,534.667725,194.985153,225.568893,763.812500,295.714691,250.864624,222.948059,264.637573
39438.801070,489.950287,176.360748,204.939972,703.665405,269.878906,228.289230,201.802567,240.591492
39438.805070,438.871704,157.521591,183.172668,630.231079,241.391785,204.027588,180.266754,215.132645
39438.809070,437.513977,159.187027,184.222885,624.156799,241.568542,204.701477,181.963257,216.233444
39438.813070,481.609802,176.580353,203.876846,685.208069,266.621246,226.289368,201.701645,239.143417
39438.817070,517.956238,187.851929,217.759933,740.875793,285.864594,242.167328,214.771057,255.532852
39438.821070,531.430725,189.449509,220.948334,765.855774,291.782715,246.429764,216.944778,259.517090
39438.825070,549.357788,196.543976,229.037933,791.411255,302.115845,255.348221,224.954239,268.850555
39438.822383,314.822266,116.706467,134.239075,445.576843,174.845352,148.823990,133.268250,157.410583
39438.826383,504.298706,185.733139,214.186111,716.788574,279.669525,237.689789,212.166382,251.130753
39438.830383,556.150146,202.536880,234.508270,794.927856,307.442932,260.693542,231.567688,275.062683
39438.834383,547.953613,196.749954,228.893906,787.629028,301.540192,255.007660,225.231964,268.720520
39438.838383,540.102783,193.342010,225.085815,776.389587,296.767761,250.887238,221.404251,264.404358
39438.842383,530.509094,192.193787,222.784790,758.306274,292.473633,247.885574,219.860031,261.587677
39438.846383,509.898529,186.633987,215.604874,726.078491,282.069702,239.535248,213.290588,252.978180
39438.850383,503.982086,182.860825,211.902115,720.877258,278.135742,235.697647,209.109344,248.708084
39438.854383,550.778137,196.271469,228.850769,793.885803,302.314819,255.165131,224.773758,268.860840
39438.858383,628.208679,224.486160,261.564789,905.203003,345.248993,291.518921,257.005035,307.156250
39438.857232,459.976349,168.128662,194.256622,655.212891,254.259567,215.955978,192.234634,228.050247
39438.861232,695.669739,255.703064,294.976318,989.850647,385.410004,327.664673,292.192810,346.052002
39438.865232,801.633911,295.143768,340.300140,1139.943726,444.376984,377.927155,337.213257,399.164246
39438.885725,41.444790,11.323483,14.536249,64.619553,20.991879,16.919609,13.322603,17.454250
39438.889725,247.045975,86.462723,101.350174,357.682831,134.658585,113.471336,99.281845,119.382729
39438.893725,320.473785,116.186661,134.591461,458.051727,176.680786,149.925613,133.041153,158.153183
39438.897725,310.917969,115.181801,132.512558,440.869507,172.646942,147.132172,131.641357,155.450317
39438.901725,280.260406,102.958427,118.819740,398.894196,155.208359,132.034760,117.702240,139.411972
39438.905725,257.900055,91.730225,107.024017,371.621948,141.312759,119.442162,105.119720,125.820786
39438.909725,252.001434,88.677109,103.816475,364.388428,137.561493,116.047699,101.735886,122.158554
39438.913725,256.697205,92.917175,107.732979,367.169159,141.383469,119.973457,106.386162,126.546867
39438.917725,258.107178,95.891228,110.234810,365.563324,143.399857,122.336563,109.576233,129.251022
39438.921725,248.570251,91.400917,105.441589,353.620148,137.665894,117.192818,104.534843,123.692047
39438.925725,235.164124,83.492706,97.459251,339.062134,128.789764,108.817024,95.750290,114.570526
39438.929725,229.668518,80.719620,94.551483,332.278625,125.378639,105.626228,92.605988,111.203094
39438.933725,232.546844,84.393379,97.802063,332.334198,128.266174,108.661461,96.511566,114.760277
39438.937725,232.331375,86.695015,99.553558,328.424286,129.323761,110.135254,98.887314,116.595154
39438.941725,221.862122,81.709724,94.225777,315.289368,122.956787,104.472252,93.279160,110.461090
39438.945725,208.598938,73.862671,86.299149,301.002472,114.143562,96.285873,84.566177,101.437553
39438.949725,204.403946,71.787369,84.117470,295.960175,111.581833,93.989029,82.211761,98.913826
39438.953725,209.062210,76.338409,88.295639,298.364410,115.604919,98.093475,87.128014,103.548271
39438.957725,209.277191,78.808472,90.218094,295.007324,116.935577,99.769020,89.737717,105.603371
39438.961725,194.334625,71.988373,82.820320,275.663269,108.025810,91.779839,82.085938,97.070541
39438.965725,168.795456,59.425182,69.521523,244.218414,92.365593,77.579079,68.016380,81.748268
39438.969725,153.488785,53.161987,62.557358,223.748108,83.667755,69.965248,60.889679,73.593498
39438.973725,184.653442,67.466415,77.992348,264.126007,102.423378,86.618378,76.966141,91.415421
39438.977725,296.760254,111.458427,127.646683,419.244507,165.885971,141.302185,127.027725,149.459839
39438.981725,429.066071,160.106186,183.653015,606.261963,239.003799,203.522110,182.695953,215.300919
39438.991267,258.273315,90.345230,105.990257,374.898010,140.973251,118.532532,103.574203,124.663986
39438.995267,425.280762,152.159241,177.099701,611.329041,233.686539,197.311508,174.117935,208.058395
39438.999267,499.020233,181.749176,210.267029,711.965942,275.721832,233.586777,207.666550,246.763947
39439.003267,533.719727,196.030853,226.214218,759.427673,295.815704,250.978058,223.774521,265.264465
39439.007267,534.741333,195.120895,225.733307,763.767578,295.956512,250.736237,222.789734,264.713257
39439.011267,490.097412,176.550247,205.139282,703.798096,270.229675,228.382095,201.813568,240.752823
39439.015267,439.349792,157.962814,183.590576,630.747009,242.020187,204.534409,180.708954,215.594254
39439.019267,438.300690,159.870255,184.850464,624.992004,242.440826,205.520981,182.773239,216.962234
39439.023267,482.409454,177.284256,204.510529,686.058838,267.511993,227.074951,202.534729,239.867508
39439.027267,518.537292,188.401520,218.247650,741.498657,286.603516,242.653580,215.348206,256.040253
39439.031267,531.794189,189.849121,221.304886,766.237671,292.379974,246.611847,217.232925,259.811310
39439.035267,549.525696,196.796509,229.252640,791.611084,302.580200,255.303665,225.033646,268.963470
39439.047297,258.245178,96.181786,110.482803,365.363556,143.818985,122.304794,109.682953,129.430115
39439.051297,453.774658,168.111893,193.515503,644.176636,252.412659,214.413910,191.757095,226.688034
39439.055297,497.779907,182.097656,210.518265,710.536072,275.821136,233.670700,207.891464,246.765350
39439.059297,477.127991,171.100800,199.109390,686.157166,262.666656,221.667099,195.669907,233.718597
39439.063297,469.919128,167.413895,195.206726,676.901917,258.051239,217.629730,191.644135,229.322479
39439.067297,476.854156,172.599350,200.170761,682.413452,263.120087,222.773865,197.415955,234.970963
39439.071297,468.918427,172.513977,199.022247,667.030823,260.136475,221.037933,197.092621,233.362793
39439.075297,444.036163,162.591217,187.898758,633.202576,246.012466,208.822159,185.812088,220.351181
39439.079297,427.594879,153.223770,178.353775,614.924255,235.259094,198.787430,175.387680,209.444061
39439.083297,436.165161,154.955841,180.874496,629.039612,239.259827,201.793518,177.481705,212.539032
39439.087297,466.904724,168.701569,195.814209,668.986023,257.477020,217.894043,192.946793,229.828033
39439.091297,519.830505,191.648438,220.990067,739.057678,288.531799,245.184937,218.824905,259.011292
39439.095297,575.841553,213.404541,245.611008,816.347595,320.058167,272.316406,243.604706,287.837158
39439.096216,298.759308,104.857315,122.935448,432.753021,163.232056,137.368637,120.161690,144.545364
39439.100216,489.391846,174.409180,203.358307,704.377930,268.599579,226.689804,199.682419,238.927780
39439.104216,555.258850,201.536972,233.542542,793.550964,306.538330,259.599701,230.432663,274.057556
39439.108216,560.924438,206.445862,238.178223,797.883728,311.186615,264.192383,235.765991,279.160889
39439.112216,550.862549,201.865585,233.270477,785.586548,305.316132,258.944305,230.580353,273.414459
39439.116216,526.151184,189.479645,220.206375,755.459839,290.009796,245.142181,216.731934,258.418610
39439.120216,497.863281,177.841309,207.175430,716.572327,273.632568,230.973816,203.575653,243.338440
39439.124216,503.383545,182.435944,211.466660,720.319946,277.925049,235.261078,208.593246,248.177734
39439.128216,568.788574,209.874634,241.852219,808.508362,315.914520,268.317566,239.603149,283.472229
