lsl_time,CZ,C3,CPZ3,FC4,FC3,CPZ4,C4,CPZ
39851.657146,0.327497,0.822556,1.309917,1.413201,1.099523,0.400477,-0.134578,-0.633847
39851.660410,0.186955,0.474533,0.526409,0.362219,-0.070408,0.004977,0.172950,0.895713
39851.665358,0.353029,0.787214,0.611981,0.063948,-0.308393,0.506062,1.909393,3.245861
39851.669702,0.394846,0.885300,0.704921,0.092020,-0.342624,0.476947,2.075614,3.679629
39851.671863,0.388357,0.629367,0.122435,-0.318322,0.817685,2.249041,2.268181,0.734743
39851.676230,0.434920,0.713728,0.150699,-0.355823,0.871397,2.524307,2.660475,0.906266
39851.681415,0.223632,0.268579,-0.053615,0.073642,0.868715,1.319012,0.205324,-0.017748
39851.684606,0.225759,0.206236,-0.155818,0.328314,1.263846,0.637529,-0.300309,0.531568
39851.689875,0.392232,0.185219,-0.151120,1.251393,1.508058,-0.166895,0.523632,3.046350
39851.692672,0.440101,0.216929,-0.181209,1.373790,1.708790,-0.135107,0.458325,3.321466
39851.697775,0.386867,-0.003787,0.292915,1.510024,0.143761,0.257529,2.877342,0.845087
39851.700864,0.434659,0.000371,0.311703,1.708594,0.218686,0.200782,3.225582,1.084447
39851.704196,0.210783,-0.075136,0.379916,0.684702,-0.149858,0.927277,1.089486,0.092232
39851.708824,0.332026,-0.119506,0.976024,0.622763,0.198678,2.201854,0.161226,1.716121
39851.712805,0.374731,-0.136773,1.084190,0.731921,0.198160,2.475329,0.243741,1.791183
39851.716886,0.291113,-0.100002,1.220870,-0.263598,1.571804,1.006290,1.325755,2.420703
39851.720277,0.328751,-0.118719,1.359332,-0.275597,1.706269,1.213290,1.350897,2.805333
39851.724866,0.140878,0.004674,0.658274,-0.052248,1.114863,-0.052485,2.773197,0.265437
39851.728176,0.208636,0.188724,0.781778,0.096883,1.542787,0.149824,3.442010,-0.670629
39851.733215,0.236667,0.203474,0.895138,0.072025,1.785964,0.142684,4.097680,-0.829698
39851.736642,0.094016,0.200950,0.243364,0.450423,0.346213,0.729366,0.357934,1.156660
39851.741733,0.119143,0.532275,0.101530,1.408233,-0.235645,2.296137,-0.390690,2.420825
39851.744789,0.136101,0.590781,0.126342,1.559782,-0.265131,2.561336,-0.442787,2.762523
39851.748150,0.066384,0.733177,-0.187268,1.493776,0.151713,1.170547,1.526053,0.389850
39851.752945,0.076053,0.815781,-0.206349,1.674997,0.156886,1.388133,1.614118,0.517247
39851.756940,0.013986,0.450368,-0.107611,0.650065,0.605877,0.035571,1.814027,0.236462
39851.760892,-0.006848,0.777793,0.154301,0.390428,2.024344,-0.207998,1.548430,3.895396
39851.765278,-0.006440,0.872574,0.162976,0.471083,2.250347,-0.269794,1.850532,4.061968
39851.769227,-0.016854,0.399437,0.270890,-0.082571,1.012492,0.562968,-0.391602,3.359145
39851.772773,-0.060296,0.620404,0.854122,-0.217051,0.827489,2.101434,0.152954,0.762288
39851.776026,-0.066554,0.706695,0.942910,-0.268145,0.979777,2.334897,0.100911,1.080418
39851.781033,-0.068501,0.411968,1.195991,0.417527,-0.110971,1.574136,2.239322,0.493041
39851.784775,-0.075914,0.470530,1.331246,0.437563,-0.124675,1.842702,2.493238,0.445468
39851.788033,-0.040476,0.137942,0.688670,0.579152,-0.102057,0.213233,1.570201,1.641299
39851.792930,-0.069440,0.079958,0.932765,1.369261,0.759426,-0.168293,0.427406,2.620513
39851.797037,-0.078323,0.096193,1.057368,1.527507,0.789136,-0.240038,0.562672,3.099001
39851.800756,-0.021392,-0.040490,0.344052,0.916756,1.041975,0.364768,-0.199360,-0.104384
39851.804821,-0.024592,-0.126094,0.228000,1.075328,2.122246,2.210794,1.152873,0.132286
39851.808329,-0.028619,-0.142806,0.270474,1.244474,2.387669,2.389431,1.186357,0.097563
39851.813325,0.006318,-0.059178,-0.049881,0.254102,0.721072,1.090052,1.306678,1.179839
39851.816904,0.038072,-0.066910,-0.182148,-0.084678,0.090987,0.959999,1.654154,2.580597
39851.820921,0.040750,-0.074704,-0.206454,-0.076977,0.162616,1.147215,1.921885,2.988866
39851.824939,0.095000,0.074767,-0.029754,-0.033333,-0.115117,-0.590619,-0.535243,0.125954
39851.828963,0.104229,0.075733,-0.049518,-0.049386,-0.136531,-0.670264,-0.558412,0.215638
39851.832959,0.076668,0.136033,0.180467,0.228193,0.243533,0.136110,0.241556,-0.077094
39851.836922,0.183996,0.420534,0.707505,1.061534,1.338376,1.866448,2.369046,2.517148
39851.840920,0.204299,0.463728,0.776749,1.159971,1.464508,2.033321,2.561589,2.745588
39851.845122,0.126765,0.318438,0.554502,0.954605,1.131526,1.213625,1.204965,1.389602
39851.848915,0.271438,0.693959,1.236975,1.466987,1.680576,1.194443,0.711087,0.149754
39851.852102,0.302394,0.776309,1.390558,1.672962,1.942086,1.400390,0.902281,0.281322
39851.856961,0.174389,0.461350,0.623209,0.616129,0.332008,0.021158,0.024589,0.201798
39851.860489,0.343694,0.811164,0.851678,0.418950,-0.175065,-0.085795,1.811900,2.306876
39851.864772,0.384525,0.907129,0.974613,0.499158,-0.185330,-0.147830,1.795408,2.479937
39851.867941,0.371067,0.712456,0.345987,-0.100130,0.122542,1.494174,3.751886,2.277795
39851.872532,0.416817,0.808683,0.410390,-0.106110,0.083708,1.613118,4.406182,2.725568
39851.877789,0.214885,0.329837,-0.015888,-0.013020,0.574260,1.215250,1.030000,-0.169770
39851.880696,0.407995,0.414106,-0.107355,0.416557,1.682878,1.664671,-0.251838,0.411520
39851.885736,0.457672,0.473848,-0.118177,0.439319,1.883359,1.949848,-0.188537,0.332977
39851.889873,0.229909,0.139179,-0.049876,0.589439,1.081479,0.076459,-0.154227,2.793569
39851.892461,0.397982,0.054150,0.037876,1.419625,0.945827,-0.217594,1.778074,4.172157
39851.896705,0.447562,0.069254,0.024401,1.583313,1.123217,-0.298892,1.925562,4.805071
39851.901499,0.211036,-0.041665,0.227166,0.899007,-0.015245,0.334466,1.392448,-0.104386
39851.905452,0.360116,-0.150080,0.824210,1.094039,-0.264729,1.934504,0.835382,-0.018266
39851.909468,0.405020,-0.167404,0.905147,1.268267,-0.278960,2.131016,1.045865,-0.178101
39851.912711,0.180643,-0.081282,0.585283,0.221567,0.224422,1.418528,-0.522212,1.264524
39851.917745,0.292674,-0.057504,1.180951,-0.045702,1.454045,1.025284,0.489392,2.550146
39851.921772,0.330184,-0.070874,1.330846,-0.029593,1.583585,1.230911,0.443337,2.880707
39851.924838,0.235616,0.097373,0.963693,-0.109680,1.983241,-0.352398,2.475013,-0.401396
39851.928246,0.266483,0.103142,1.100270,-0.143660,2.225899,-0.416604,2.747489,-0.353924
39851.932935,0.110946,0.132989,0.394572,0.168724,0.773530,0.098365,1.075086,0.245703
39851.936833,0.148503,0.423386,0.257506,1.122653,0.286032,1.875313,0.086291,2.591396
39851.940191,0.169053,0.466618,0.312548,1.222610,0.362699,2.040823,0.190218,2.852207
39851.944483,0.062271,0.327774,-0.042686,0.843924,-0.230919,1.434585,-0.207078,1.571808
39851.949526,0.065013,0.694202,-0.163746,1.509603,0.179971,1.176302,1.833465,-0.174991
39851.952856,0.075350,0.773824,-0.181105,1.710701,0.161824,1.383865,1.940868,-0.066554
39851.956300,0.010734,0.821111,-0.112696,0.863006,1.501326,-0.352359,2.636119,0.913347
39851.960492,0.014333,0.916439,-0.142504,1.009446,1.629199,-0.370355,3.011401,0.903027
39851.965503,-0.010928,0.456810,0.111834,0.110208,0.984615,0.032386,0.516671,1.670783
39851.969481,-0.019062,0.424285,0.270670,-0.146001,1.038464,0.562943,0.078993,1.497751
39851.973738,-0.058827,0.642947,0.872101,-0.303041,0.947811,2.254649,0.127435,0.460068
39851.977526,-0.064250,0.729626,0.961439,-0.342200,1.118536,2.518969,0.049184,0.636288
39851.980755,-0.033083,0.275248,0.658464,0.050415,-0.068084,1.318975,1.233818,-0.366120
39851.985940,-0.075772,0.297127,1.191410,0.813438,-0.218863,0.688580,2.580236,2.298901
39851.988750,-0.085489,0.342491,1.350035,0.881480,-0.271108,0.834473,2.899415,2.407393
39851.993767,-0.062652,0.091253,0.937841,1.528974,0.793400,-0.200404,0.136403,2.262859
39851.997321,-0.071451,0.110295,1.075318,1.711135,0.846840,-0.283960,0.273941,2.628255
39852.001323,-0.027975,-0.027033,0.343283,0.852932,0.845251,0.344670,-0.762332,0.119221
39852.004881,-0.017076,-0.112163,0.178855,1.055062,1.796115,1.927805,2.588384,0.286321
39852.008980,-0.020584,-0.123866,0.222088,1.215991,2.011656,2.135633,2.672159,0.307181
39852.012958,0.000879,-0.090043,-0.015079,0.205684,0.734969,1.186013,1.832680,2.621914
39852.016938,0.041895,-0.075212,-0.211698,-0.241627,0.151364,0.946643,1.753086,5.095982
39852.020946,0.045598,-0.093960,-0.240124,-0.244766,0.231900,1.146534,2.058857,5.755427
39852.024962,0.042838,0.020634,-0.014461,-0.209390,-0.055234,-0.265719,-0.199535,0.339907
39852.029018,0.124138,0.192042,0.195405,0.266028,0.173963,0.069256,-0.121363,-0.334055
39852.033156,0.137094,0.207660,0.197885,0.273196,0.151140,0.054156,-0.255438,-0.442995
39852.037176,0.094016,0.201006,0.326242,0.468585,0.603059,0.806749,0.872595,1.140651
39852.040762,0.214095,0.526229,0.952315,1.281560,2.023711,2.129326,2.897357,3.007763
39852.045710,0.237866,0.585295,1.051933,1.420737,2.257787,2.371642,3.232831,3.446014
39852.049058,0.141034,0.365654,0.710117,0.962757,1.004121,1.156489,1.580294,0.947762
39852.052718,0.292953,0.775895,1.208319,1.203006,0.874184,0.282359,-0.360776,-0.399489
39852.057722,0.327476,0.870332,1.364312,1.383736,1.033947,0.385482,-0.279222,-0.433556
39852.060989,0.339686,0.780034,0.831217,0.343167,-0.335763,-0.168619,0.749911,1.998640
39852.064972,0.380412,0.877422,0.945357,0.423847,-0.326192,-0.207624,0.722525,2.177802
39852.068749,0.201544,0.420017,0.291813,-0.169665,-0.103370,0.563273,1.277014,1.924992
39852.073704,0.388827,0.601439,0.100497,-0.340585,0.729940,2.129439,2.103146,0.692401
39852.076998,0.435590,0.681615,0.132595,-0.394511,0.762931,2.402244,2.412667,0.864405
39852.080238,0.218804,0.275683,-0.075465,0.098710,1.038819,1.325248,0.253228,0.110547
39852.084762,0.397147,0.298479,-0.222947,0.873773,1.853953,0.504662,-0.142506,2.007743
39852.089036,0.444961,0.343981,-0.253589,0.941496,2.084101,0.648559,-0.129325,2.116548
39852.093186,0.227105,0.080610,-0.038406,0.815479,0.781844,-0.450370,0.708259,1.846360
39852.096924,0.382212,0.005975,0.291325,1.468898,0.119140,0.346269,2.932250,0.977993
39852.100945,0.430129,0.012726,0.307582,1.655611,0.201697,0.323993,3.235103,1.188696
39852.104740,0.210053,-0.056966,0.367308,0.664508,-0.206693,0.969382,0.976149,0.066331
39852.109596,0.337829,-0.136303,0.982502,0.598249,0.162023,2.347292,-0.157284,1.506350
39852.113076,0.379979,-0.155219,1.089880,0.705576,0.154601,2.638180,-0.117258,1.544195
39852.117296,0.293933,-0.089889,1.240447,-0.166183,1.345516,0.942865,0.684938,2.553826
39852.121275,0.331796,-0.107793,1.396468,-0.171511,1.473417,1.123401,0.710921,2.952316
39852.125251,0.141402,0.023910,0.609902,-0.080660,0.969372,-0.071953,1.452541,0.444555
39852.129303,0.208531,0.190578,0.814237,0.140158,1.473851,0.231625,2.398612,0.077389
39852.132942,0.236263,0.203459,0.932409,0.125725,1.671673,0.233954,2.812063,0.094783
39852.137286,0.094016,0.201162,0.237610,0.466199,0.314877,0.716811,0.460958,1.173114
39852.141264,0.120600,0.553642,0.027260,1.515498,-0.259407,2.204624,-0.219799,2.758354
39852.145019,0.137407,0.612200,0.054517,1.678352,-0.273097,2.439392,-0.232303,3.115895
39852.148949,0.062314,0.706549,-0.132518,1.461124,0.042916,1.275553,1.568889,-0.161648
39852.152290,0.072243,0.784593,-0.149934,1.645540,0.009818,1.524338,1.660893,-0.043983
39852.156747,0.015452,0.443730,-0.069284,0.588554,0.620926,-0.191359,1.633933,0.080538
39852.161081,-0.009652,0.764287,0.141440,0.362713,1.924434,0.054398,1.371954,2.410996
39852.164258,-0.009832,0.861323,0.147688,0.443476,2.147579,0.018717,1.622114,2.593343
39852.169583,-0.016088,0.428573,0.270658,-0.003405,0.985680,0.563179,-0.038019,3.776222
39852.173132,-0.056168,0.608662,0.879955,-0.175555,0.914482,2.100316,0.176370,0.953313
39852.176960,-0.062396,0.690027,0.971327,-0.223170,1.076698,2.338061,0.101217,1.326534
39852.180757,-0.042979,0.275397,0.637897,0.120244,-0.027453,1.218055,1.196226,-0.036366
39852.185817,-0.072884,0.299735,1.150685,0.809961,-0.356338,0.620417,5.091983,2.300344
39852.189779,-0.080951,0.345118,1.299764,0.880564,-0.422268,0.775439,5.808055,2.411128
39852.193766,-0.037908,0.073235,0.559006,0.835119,0.178180,-0.085638,1.108761,1.715088
39852.197752,-0.046827,-0.003391,0.729223,1.596841,1.428149,0.185231,-0.072670,0.515147
39852.201743,-0.054388,-0.000562,0.839275,1.790405,1.555869,0.134400,-0.098788,0.727504
39852.205074,-0.021642,-0.112051,0.194294,1.027374,1.933713,1.974910,1.408531,0.170744
39852.209038,-0.024420,-0.127377,0.237633,1.180536,2.164973,2.201498,1.462162,0.074244
39852.212998,-0.001406,-0.092130,-0.044658,0.248838,0.698426,1.199099,1.518919,1.468440
39852.216418,0.043599,-0.050246,-0.200038,-0.184575,0.204428,0.936589,1.960556,2.958129
39852.221190,0.047189,-0.061373,-0.235732,-0.165893,0.276767,1.126910,2.328985,3.432398
39852.224334,0.044930,0.014639,-0.103530,-0.110077,-0.160426,-0.129683,-0.129313,0.327620
39852.229326,0.125489,0.188069,0.218626,0.198592,0.154122,-0.052824,0.154466,-0.258691
39852.233443,0.138486,0.202944,0.231208,0.195809,0.133446,-0.118234,0.110218,-0.405621
39852.237506,0.094016,0.200484,0.318140,0.451725,0.573259,0.740158,0.889040,1.082789
39852.241130,0.211363,0.532500,0.946577,1.377158,1.751607,2.265527,2.513168,2.781877
39852.245162,0.235260,0.590194,1.049949,1.516419,1.942492,2.567018,2.869323,3.215466
39852.249331,0.142057,0.374509,0.631483,0.910957,0.959752,1.107274,0.828408,0.502934
39852.252676,0.292155,0.779075,1.203008,1.225338,0.883075,0.076110,-0.127165,-0.309984
39852.257662,0.326284,0.871759,1.351868,1.402658,1.034213,0.176313,-0.107923,-0.362640
39852.261662,0.188459,0.448388,0.522250,0.362718,0.055707,-0.029618,0.183550,0.824077
39852.265706,0.356657,0.754460,0.629895,-0.026024,-0.355925,0.617299,1.959083,3.221146
39852.269141,0.399752,0.854332,0.727721,-0.008675,-0.388898,0.622454,2.137878,3.551468
39852.272859,0.379371,0.636164,0.131826,-0.165253,0.739440,2.500687,2.236334,0.343948
39852.276218,0.424673,0.722189,0.168287,-0.181291,0.764747,2.772528,2.629292,0.519212
39852.281245,0.219297,0.268363,-0.057634,0.069256,0.866581,1.275624,0.178896,-0.202482
39852.284930,0.397897,0.298608,-0.159419,0.887262,1.952100,0.639806,-0.131544,1.964954
39852.288918,0.447347,0.344220,-0.178828,0.955642,2.170055,0.788523,-0.175532,2.100494
39852.293198,0.219948,0.087847,-0.075315,0.713345,0.699205,-0.088107,0.704760,3.544816
39852.297182,0.383578,0.000553,0.291385,1.512330,0.269304,0.174391,2.269950,1.297115
39852.301544,0.432063,0.003026,0.305770,1.720231,0.348995,0.113119,2.545274,1.704276
39852.305022,0.354966,-0.119584,0.827383,0.996202,-0.273542,2.329203,1.051374,-0.165691
39852.308422,0.398605,-0.128607,0.908162,1.146535,-0.319355,2.550369,1.268896,-0.314084
39852.313196,0.187432,-0.054935,0.581393,0.221491,0.230652,1.266156,-0.481307,1.574226
39852.317023,0.294034,-0.049120,1.159649,-0.149438,1.325230,0.858510,0.440205,2.376132
39852.321005,0.332108,-0.058506,1.307720,-0.164661,1.447715,1.041825,0.389512,2.718258
39852.325124,0.141438,0.030276,0.644451,-0.217727,1.254845,0.044780,2.618922,0.363017
39852.328983,0.209089,0.187621,0.805666,0.209249,1.516197,-0.164942,5.150478,-0.081941
39852.333986,0.236943,0.200774,0.925446,0.212505,1.738756,-0.250473,5.891846,-0.175948
39852.336505,0.148688,0.428956,0.266768,1.132022,0.360261,1.869005,0.184032,2.755905
39852.340946,0.169237,0.472484,0.319944,1.230157,0.437744,2.040971,0.274807,2.996594
39852.344463,0.059323,0.324140,-0.001606,0.932870,-0.206417,1.552359,0.099142,1.416568
39852.349713,0.061527,0.716050,-0.179607,1.475327,0.126350,1.255523,1.772631,0.321625
39852.353756,0.071233,0.794995,-0.188188,1.661505,0.105744,1.488107,1.863752,0.455272
